"cell","left","top","right","bottom","GD_mean","GD_median","nb_species","nb_indv_mean","nb_indv_median","nb_indv_sd"
7682,3.2324695548e6,4.6577698635e6,3.4324695548e6,4.4577698635e6,0.010882267017236344,0.0,7,2.142857142857143,2.0,0.37796447300922725
7737,3.4324695548e6,857769.8635,3.6324695548e6,657769.8635,0.00819252432155658,0.00819252432155658,1,3.0,3.0,NaN
7741,3.4324695548e6,1.6577698635e6,3.6324695548e6,1.4577698635e6,0.004676565966888548,0.0030721966205837174,3,3.3333333333333335,2.0,2.3094010767585034
7753,3.4324695548e6,4.0577698635e6,3.6324695548e6,3.8577698635e6,0.0011039745046698803,0.0,9,2.4444444444444446,2.0,0.7264831572567789
7754,3.4324695548e6,4.2577698635e6,3.6324695548e6,4.0577698635e6,0.010525661773846862,0.002556237218813906,9,3.888888888888889,3.0,2.260776661041756
7755,3.4324695548e6,4.4577698635e6,3.6324695548e6,4.2577698635e6,0.019061344550948385,0.002624849805374541,14,3.4285714285714284,3.0,1.8277470669267508
7756,3.4324695548e6,4.6577698635e6,3.6324695548e6,4.4577698635e6,0.0024923312883435586,0.0015337423312883436,8,2.875,2.0,1.807721533549109
7759,3.4324695548e6,5.2577698635e6,3.6324695548e6,5.0577698635e6,0.010835913312693499,0.010835913312693499,1,2.0,2.0,NaN
7812,3.6324695548e6,1.0577698635e6,3.8324695548e6,857769.8635,0.004608294930875576,0.004608294930875576,1,2.0,2.0,NaN
7880,3.8324695548e6,-142230.13650000002,4.0324695548e6,-342230.1365,0.013588673027502166,0.013588673027502166,1,5.0,5.0,NaN
7884,3.8324695548e6,657769.8635,4.0324695548e6,457769.8635,0.007168458781362006,0.007168458781362006,1,3.0,3.0,NaN
7904,3.8324695548e6,4.6577698635e6,4.0324695548e6,4.4577698635e6,0.0,0.0,1,2.0,2.0,NaN
8018,4.2324695548e6,-2.1422301365e6,4.4324695548e6,-2.3422301365e6,0.0,0.0,1,7.0,7.0,NaN
8095,4.4324695548e6,-1.5422301365e6,4.6324695548e6,-1.7422301365e6,0.008409785932721712,0.008409785932721712,1,4.0,4.0,NaN
8197,4.6324695548e6,4.0577698635e6,4.8324695548e6,3.8577698635e6,0.01649746192893401,0.01649746192893401,2,2.0,2.0,0.0
8432,5.2324695548e6,6.6577698635e6,5.4324695548e6,6.4577698635e6,0.0015337423312883436,0.0015337423312883436,1,2.0,2.0,NaN
8453,5.4324695548e6,-3.9422301365e6,5.6324695548e6,-4.1422301365e6,0.02399602181266128,0.01787994891443167,6,3.3333333333333335,2.0,2.422120283277993
8506,5.4324695548e6,6.6577698635e6,5.6324695548e6,6.4577698635e6,0.0,0.0,1,5.0,5.0,NaN
8930,6.6324695548e6,2.6577698635e6,6.8324695548e6,2.4577698635e6,0.0016207455429497568,0.0016207455429497568,1,2.0,2.0,NaN
9003,6.8324695548e6,2.4577698635e6,7.0324695548e6,2.2577698635e6,0.004496899003283949,0.0012395499912769806,18,2.8333333333333335,2.0,1.1504474832710556
9075,7.0324695548e6,2.0577698635e6,7.2324695548e6,1.8577698635e6,0.0,0.0,3,3.6666666666666665,4.0,1.5275252316519465
9076,7.0324695548e6,2.2577698635e6,7.2324695548e6,2.0577698635e6,0.0,0.0,1,2.0,2.0,NaN
9077,7.0324695548e6,2.4577698635e6,7.2324695548e6,2.2577698635e6,0.0032822349435826666,0.002577229057819241,4,2.5,2.0,1.0
9078,7.0324695548e6,2.6577698635e6,7.2324695548e6,2.4577698635e6,0.0529809497551433,0.0529809497551433,2,2.5,2.5,0.7071067811865476
9079,7.0324695548e6,2.8577698635e6,7.2324695548e6,2.6577698635e6,0.013008995835849836,0.013008995835849836,2,2.5,2.5,0.7071067811865476
9086,7.0324695548e6,4.2577698635e6,7.2324695548e6,4.0577698635e6,0.0,0.0,1,4.0,4.0,NaN
9146,7.2324695548e6,1.4577698635e6,7.4324695548e6,1.2577698635e6,0.03615274353604984,0.002135042735042735,9,5.0,5.0,1.3228756555322954
9151,7.2324695548e6,2.4577698635e6,7.4324695548e6,2.2577698635e6,0.01332987045345922,0.004504572279479381,22,6.863636363636363,6.0,4.464627692529405
9153,7.2324695548e6,2.8577698635e6,7.4324695548e6,2.6577698635e6,0.00991543726262555,0.003316749585406302,13,2.1538461538461537,2.0,0.5547001962252293
9179,7.4324695548e6,-6.7422301365e6,7.6324695548e6,-6.9422301365e6,0.0014778045162977076,0.0014778045162977076,1,8.0,8.0,NaN
9225,7.4324695548e6,2.4577698635e6,7.6324695548e6,2.2577698635e6,0.008259077445130958,0.004491641264490403,26,7.038461538461538,5.0,4.983819974523712
9226,7.4324695548e6,2.6577698635e6,7.6324695548e6,2.4577698635e6,0.01048951048951049,0.01048951048951049,1,2.0,2.0,NaN
9227,7.4324695548e6,2.8577698635e6,7.6324695548e6,2.6577698635e6,0.021307931462458622,0.00834951550106754,25,3.08,3.0,1.4118545723031581
9228,7.4324695548e6,3.0577698635e6,7.6324695548e6,2.8577698635e6,0.029201298662198037,0.00409626216077829,9,2.7777777777777777,2.0,1.6414763002993507
9231,7.4324695548e6,3.6577698635e6,7.6324695548e6,3.4577698635e6,0.0032061068702290076,0.0032061068702290076,2,5.0,5.0,0.0
9232,7.4324695548e6,3.8577698635e6,7.6324695548e6,3.6577698635e6,0.01692001360416106,0.0020552723212186068,10,9.0,6.0,6.782329983125268
9275,7.6324695548e6,-2.3422301365e6,7.8324695548e6,-2.5422301365e6,0.005374499714122357,0.005374499714122357,1,6.0,6.0,NaN
9300,7.6324695548e6,2.6577698635e6,7.8324695548e6,2.4577698635e6,0.004369276030989709,0.004369276030989709,2,2.5,2.5,0.7071067811865476
9301,7.6324695548e6,2.8577698635e6,7.8324695548e6,2.6577698635e6,0.016414831168891485,0.009191176470588236,13,3.076923076923077,2.0,1.7059473644448735
9303,7.6324695548e6,3.2577698635e6,7.8324695548e6,3.0577698635e6,0.005878156213164588,0.005878156213164588,1,3.0,3.0,NaN
9304,7.6324695548e6,3.4577698635e6,7.8324695548e6,3.2577698635e6,0.026870236260841805,0.004476106263762404,10,4.2,4.0,0.9189365834726815
9306,7.6324695548e6,3.8577698635e6,7.8324695548e6,3.6577698635e6,0.0005089058524173028,0.0005089058524173028,2,2.5,2.5,0.7071067811865476
9372,7.8324695548e6,2.2577698635e6,8.0324695548e6,2.0577698635e6,0.003521423900892302,0.0019265335583393865,14,4.0,3.0,2.6311740579210876
9597,8.4324695548e6,2.8577698635e6,8.6324695548e6,2.6577698635e6,0.010779680755499404,0.00245520090063955,8,3.0,2.5,1.3093073414159542
9598,8.4324695548e6,3.0577698635e6,8.6324695548e6,2.8577698635e6,0.012322566117961418,0.012496888225043567,3,2.6666666666666665,3.0,0.5773502691896258
9599,8.4324695548e6,3.2577698635e6,8.6324695548e6,3.0577698635e6,0.0028889166351530626,0.0028889166351530626,2,2.5,2.5,0.7071067811865476
9673,8.6324695548e6,3.2577698635e6,8.8324695548e6,3.0577698635e6,0.02020741208375982,0.0030943423791957338,10,3.9,4.5,1.286683937707919
9674,8.6324695548e6,3.4577698635e6,8.8324695548e6,3.2577698635e6,0.0009755036047823651,0.0013541837703219379,3,4.666666666666667,3.0,3.7859388972001824
9746,8.8324695548e6,3.0577698635e6,9.0324695548e6,2.8577698635e6,0.007155301146347128,0.0034899685969333057,24,7.416666666666667,5.0,8.541034794585421
9747,8.8324695548e6,3.2577698635e6,9.0324695548e6,3.0577698635e6,0.007441194974673614,0.00230419082793258,6,3.6666666666666665,2.0,4.08248290463863
9820,9.0324695548e6,3.0577698635e6,9.2324695548e6,2.8577698635e6,0.037800687285223365,0.037800687285223365,2,2.5,2.5,0.7071067811865476
9821,9.0324695548e6,3.2577698635e6,9.2324695548e6,3.0577698635e6,0.0009291694331875662,0.0008051529790660225,4,3.25,3.0,1.2583057392117916
9882,9.2324695548e6,657769.8635,9.4324695548e6,457769.8635,0.017119480097044337,0.004370470707499778,4,3.5,2.0,3.0
9892,9.2324695548e6,2.6577698635e6,9.4324695548e6,2.4577698635e6,0.012338193133857176,0.0030534351145038168,31,2.935483870967742,3.0,0.5736133349779416
9896,9.2324695548e6,3.4577698635e6,9.4324695548e6,3.2577698635e6,0.0,0.0,2,2.5,2.5,0.7071067811865476
9897,9.2324695548e6,3.6577698635e6,9.4324695548e6,3.4577698635e6,0.000906766992895297,0.000906766992895297,2,4.0,4.0,1.4142135623730951
9955,9.4324695548e6,457769.8635,9.6324695548e6,257769.86349999998,0.0051546325894921904,0.0051546325894921904,2,3.0,3.0,1.4142135623730951
9957,9.4324695548e6,857769.8635,9.6324695548e6,657769.8635,0.0015408320493066256,0.0015408320493066256,1,2.0,2.0,NaN
9958,9.4324695548e6,1.0577698635e6,9.6324695548e6,857769.8635,0.005884546337464533,0.0025680534155110425,7,4.142857142857143,4.0,1.7728105208558367
9959,9.4324695548e6,1.2577698635e6,9.6324695548e6,1.0577698635e6,0.0019003595274781722,0.0023112480739599386,3,4.0,4.0,2.0
9960,9.4324695548e6,1.4577698635e6,9.6324695548e6,1.2577698635e6,0.02773497688751926,0.02773497688751926,2,2.5,2.5,0.7071067811865476
9962,9.4324695548e6,1.8577698635e6,9.6324695548e6,1.6577698635e6,0.017874356589934203,0.009985842378480415,6,3.3333333333333335,2.5,1.7511900715418263
9964,9.4324695548e6,2.2577698635e6,9.6324695548e6,2.0577698635e6,0.05238828967642527,0.05238828967642527,1,2.0,2.0,NaN
9965,9.4324695548e6,2.4577698635e6,9.6324695548e6,2.2577698635e6,0.0315356959424756,0.0315356959424756,1,6.0,6.0,NaN
10029,9.6324695548e6,457769.8635,9.8324695548e6,257769.86349999998,0.0,0.0,2,4.0,4.0,1.4142135623730951
10030,9.6324695548e6,657769.8635,9.8324695548e6,457769.8635,0.0012326656394453005,0.0012326656394453005,1,5.0,5.0,NaN
10031,9.6324695548e6,857769.8635,9.8324695548e6,657769.8635,0.001807622164078568,0.001027221366204417,7,3.5714285714285716,3.0,2.878491668515698
10032,9.6324695548e6,1.0577698635e6,9.8324695548e6,857769.8635,0.0011980358282361364,0.0008124387169071298,4,6.25,6.0,4.425306015783918
10033,9.6324695548e6,1.2577698635e6,9.8324695548e6,1.0577698635e6,0.0026929003200189643,0.0026929003200189643,2,3.0,3.0,1.4142135623730951
10035,9.6324695548e6,1.6577698635e6,9.8324695548e6,1.4577698635e6,0.014848645640724186,0.014848645640724186,2,6.5,6.5,4.949747468305833
10036,9.6324695548e6,1.8577698635e6,9.8324695548e6,1.6577698635e6,0.007220519458964394,0.003933940415345261,8,9.375,8.5,7.558108228915487
10037,9.6324695548e6,2.0577698635e6,9.8324695548e6,1.8577698635e6,0.004601226993865031,0.004601226993865031,1,2.0,2.0,NaN
10038,9.6324695548e6,2.2577698635e6,9.8324695548e6,2.0577698635e6,0.05084745762711865,0.05084745762711865,1,2.0,2.0,NaN
10039,9.6324695548e6,2.4577698635e6,9.8324695548e6,2.2577698635e6,0.0023112480739599386,0.0023112480739599386,2,2.0,2.0,0.0
10040,9.6324695548e6,2.6577698635e6,9.8324695548e6,2.4577698635e6,0.03492552645095018,0.03492552645095018,1,3.0,3.0,NaN
10101,9.8324695548e6,57769.86349999998,1.00324695548e7,-142230.13650000002,0.03236883259889394,0.03236883259889394,2,4.5,4.5,2.1213203435596424
10102,9.8324695548e6,257769.86349999998,1.00324695548e7,57769.86349999998,0.004108885464817668,0.004108885464817668,1,3.0,3.0,NaN
10103,9.8324695548e6,457769.8635,1.00324695548e7,257769.86349999998,0.0004467353951890034,0.0006872852233676975,5,4.6,5.0,0.5477225575051661
10104,9.8324695548e6,657769.8635,1.00324695548e7,457769.8635,0.0014730332250729031,0.0,13,2.6923076923076925,2.0,1.1821319289469756
10105,9.8324695548e6,857769.8635,1.00324695548e7,657769.8635,0.0032100667693888037,0.0038520801232665644,4,2.25,2.0,0.5
10109,9.8324695548e6,1.6577698635e6,1.00324695548e7,1.4577698635e6,0.01083002622421799,0.004710899906063096,4,6.25,5.0,4.9916597106239795
10110,9.8324695548e6,1.8577698635e6,1.00324695548e7,1.6577698635e6,0.00772984078068824,0.0015408320493066256,5,4.2,2.0,3.0331501776206204
10111,9.8324695548e6,2.0577698635e6,1.00324695548e7,1.8577698635e6,0.018488786318192837,0.01746276322547509,3,5.666666666666667,6.0,2.516611478423583
10112,9.8324695548e6,2.2577698635e6,1.00324695548e7,2.0577698635e6,0.05765337685895033,0.041910631741140215,3,4.0,4.0,1.0
10113,9.8324695548e6,2.4577698635e6,1.00324695548e7,2.2577698635e6,0.030791223784360937,0.03328197226502311,5,4.6,4.0,2.1908902300206643
10119,9.8324695548e6,3.6577698635e6,1.00324695548e7,3.4577698635e6,0.0025793650793650793,0.002136752136752136,3,8.666666666666666,9.0,6.506407098647712
10173,1.00324695548e7,-342230.1365,1.02324695548e7,-542230.1365,0.052489177489177495,0.052489177489177495,1,3.0,3.0,NaN
10174,1.00324695548e7,-142230.13650000002,1.02324695548e7,-342230.1365,0.027497729205192698,0.027497729205192698,2,11.0,11.0,0.0
10182,1.00324695548e7,1.4577698635e6,1.02324695548e7,1.2577698635e6,0.05084745762711865,0.05084745762711865,1,2.0,2.0,NaN
10183,1.00324695548e7,1.6577698635e6,1.02324695548e7,1.4577698635e6,0.02336928608115049,0.02336928608115049,2,2.5,2.5,0.7071067811865476
10184,1.00324695548e7,1.8577698635e6,1.02324695548e7,1.6577698635e6,0.018288208966175067,0.018288208966175067,2,6.0,6.0,1.4142135623730951
10185,1.00324695548e7,2.0577698635e6,1.02324695548e7,1.8577698635e6,0.02645095017976374,0.02645095017976374,2,2.5,2.5,0.7071067811865476
10186,1.00324695548e7,2.2577698635e6,1.02324695548e7,2.0577698635e6,0.06366448618450282,0.06366448618450282,2,2.5,2.5,0.7071067811865476
10187,1.00324695548e7,2.4577698635e6,1.02324695548e7,2.2577698635e6,0.03697996918335902,0.03697996918335902,1,2.0,2.0,NaN
10193,1.00324695548e7,3.6577698635e6,1.02324695548e7,3.4577698635e6,0.0018015287445236844,0.0009098428453267166,9,10.11111111111111,5.0,9.584420228219916
10245,1.02324695548e7,-742230.1365,1.04324695548e7,-942230.1365,0.0,0.0,1,2.0,2.0,NaN
10248,1.02324695548e7,-142230.13650000002,1.04324695548e7,-342230.1365,0.003408687831558952,0.003408687831558952,1,4.0,4.0,NaN
10256,1.02324695548e7,1.4577698635e6,1.04324695548e7,1.2577698635e6,0.0030816640986132517,0.0030816640986132517,1,5.0,5.0,NaN
10258,1.02324695548e7,1.8577698635e6,1.04324695548e7,1.6577698635e6,0.004108885464817668,0.004108885464817668,1,6.0,6.0,NaN
10260,1.02324695548e7,2.2577698635e6,1.04324695548e7,2.0577698635e6,0.0,0.0,1,2.0,2.0,NaN
10267,1.02324695548e7,3.6577698635e6,1.04324695548e7,3.4577698635e6,0.003028087157169392,0.002144607843137255,9,8.222222222222221,8.0,5.044248650140519
10323,1.04324695548e7,57769.86349999998,1.06324695548e7,-142230.13650000002,0.0,0.0,1,2.0,2.0,NaN
10397,1.06324695548e7,57769.86349999998,1.08324695548e7,-142230.13650000002,0.0010240679565832942,0.0010240679565832942,1,3.0,3.0,NaN
10410,1.06324695548e7,2.6577698635e6,1.08324695548e7,2.4577698635e6,0.014925373134328358,0.014925373134328358,1,2.0,2.0,NaN
10470,1.08324695548e7,-142230.13650000002,1.10324695548e7,-342230.1365,0.0,0.0,1,2.0,2.0,NaN
10472,1.08324695548e7,257769.86349999998,1.10324695548e7,57769.86349999998,0.0015337423312883436,0.0015337423312883436,1,2.0,2.0,NaN
10489,1.08324695548e7,3.6577698635e6,1.10324695548e7,3.4577698635e6,0.004003006705074375,0.0020032051282051285,7,9.571428571428571,8.0,4.825527358301296
10490,1.08324695548e7,3.8577698635e6,1.10324695548e7,3.6577698635e6,0.0,0.0,1,3.0,3.0,NaN
10525,1.10324695548e7,-3.9422301365e6,1.12324695548e7,-4.1422301365e6,0.04561918446185889,0.04561918446185889,1,3.0,3.0,NaN
10546,1.10324695548e7,257769.86349999998,1.12324695548e7,57769.86349999998,0.0020950862562341592,0.0020950862562341592,2,2.5,2.5,0.7071067811865476
10563,1.10324695548e7,3.6577698635e6,1.12324695548e7,3.4577698635e6,0.003378118647927283,0.0016025641025641025,15,12.0,8.0,9.211793682944862
10702,1.14324695548e7,1.8577698635e6,1.16324695548e7,1.6577698635e6,0.004172029979523974,0.0039043675671856736,3,5.0,5.0,0.0
10703,1.14324695548e7,2.0577698635e6,1.16324695548e7,1.8577698635e6,0.006840946825845982,0.006840946825845982,2,4.5,4.5,0.7071067811865476
10776,1.16324695548e7,1.8577698635e6,1.18324695548e7,1.6577698635e6,0.009267707836608451,0.0020967195823342446,12,7.25,5.0,6.890375369112537
10777,1.16324695548e7,2.0577698635e6,1.18324695548e7,1.8577698635e6,0.0050102886195092875,0.0015748031496062992,7,7.0,4.0,7.118052168020874
10786,1.16324695548e7,3.8577698635e6,1.18324695548e7,3.6577698635e6,0.0,0.0,1,2.0,2.0,NaN
10828,1.18324695548e7,-2.5422301365e6,1.20324695548e7,-2.7422301365e6,0.0,0.0,1,3.0,3.0,NaN
10906,1.20324695548e7,-1.7422301365e6,1.22324695548e7,-1.9422301365e6,0.0,0.0,1,2.0,2.0,NaN
10921,1.20324695548e7,1.2577698635e6,1.22324695548e7,1.0577698635e6,0.0,0.0,2,3.5,3.5,2.1213203435596424
10923,1.20324695548e7,1.6577698635e6,1.22324695548e7,1.4577698635e6,0.0,0.0,1,3.0,3.0,NaN
10924,1.20324695548e7,1.8577698635e6,1.22324695548e7,1.6577698635e6,0.0019760661706957196,0.0015587681959884961,4,4.75,5.0,1.2583057392117916
11062,1.24324695548e7,-142230.13650000002,1.26324695548e7,-342230.1365,0.008205128205128205,0.008205128205128205,1,6.0,6.0,NaN
11063,1.24324695548e7,57769.86349999998,1.26324695548e7,-142230.13650000002,0.001005128205128205,0.0,5,5.6,6.0,0.5477225575051661
11136,1.26324695548e7,-142230.13650000002,1.28324695548e7,-342230.1365,0.0008776223776223776,0.0005641025641025641,8,6.75,6.0,3.494894235064305
11137,1.26324695548e7,57769.86349999998,1.28324695548e7,-142230.13650000002,0.0025904977375565603,0.0025904977375565603,2,9.5,9.5,10.606601717798213
11199,1.28324695548e7,-2.3422301365e6,1.30324695548e7,-2.5422301365e6,0.0,0.0,1,4.0,4.0,NaN
11209,1.28324695548e7,-342230.1365,1.30324695548e7,-542230.1365,0.0016572430418584265,0.0005128205128205128,11,8.090909090909092,6.0,6.7149764773161404
11210,1.28324695548e7,-142230.13650000002,1.30324695548e7,-342230.1365,0.0039277167277167275,0.0009230769230769233,5,9.8,6.0,6.496152707564685
11211,1.28324695548e7,57769.86349999998,1.30324695548e7,-142230.13650000002,0.0014580191050779288,0.0014580191050779288,1,18.0,18.0,NaN
11283,1.30324695548e7,-342230.1365,1.32324695548e7,-542230.1365,0.003854700854700856,0.0009401709401709404,4,6.0,6.0,2.449489742783178
11284,1.30324695548e7,-142230.13650000002,1.32324695548e7,-342230.1365,0.0002564102564102564,0.0002564102564102564,2,6.0,6.0,0.0
11306,1.30324695548e7,4.2577698635e6,1.32324695548e7,4.0577698635e6,0.0305761250055024,0.0305761250055024,2,11.0,11.0,12.727922061357855
11400,1.34324695548e7,-6.5422301365e6,1.36324695548e7,-6.7422301365e6,0.003352201562672687,0.001786248690707766,4,7.25,3.5,7.847504911329036
11429,1.34324695548e7,-742230.1365,1.36324695548e7,-942230.1365,0.0,0.0,1,2.0,2.0,NaN
11431,1.34324695548e7,-342230.1365,1.36324695548e7,-542230.1365,0.0,0.0,1,2.0,2.0,NaN
11432,1.34324695548e7,-142230.13650000002,1.36324695548e7,-342230.1365,0.003076923076923077,0.003076923076923077,1,2.0,2.0,NaN
11474,1.36324695548e7,-6.5422301365e6,1.38324695548e7,-6.7422301365e6,0.0019501442669992354,0.002196178178306152,3,8.0,8.0,5.0
11548,1.38324695548e7,-6.5422301365e6,1.40324695548e7,-6.7422301365e6,0.002127072358335588,0.002127072358335588,2,5.0,5.0,2.8284271247461903
11557,1.38324695548e7,-4.7422301365e6,1.40324695548e7,-4.9422301365e6,0.0,0.0,1,4.0,4.0,NaN
11634,1.40324695548e7,-4.1422301365e6,1.42324695548e7,-4.3422301365e6,0.0007633587786259542,0.0007633587786259542,1,4.0,4.0,NaN
11797,1.44324695548e7,-1.1422301365e6,1.46324695548e7,-1.3422301365e6,0.0,0.0,1,2.0,2.0,NaN
11859,1.46324695548e7,-3.5422301365e6,1.48324695548e7,-3.7422301365e6,0.004580152671755725,0.004580152671755725,1,2.0,2.0,NaN
11860,1.46324695548e7,-3.3422301365e6,1.48324695548e7,-3.5422301365e6,0.0007582346423385918,0.0004532050635182258,4,6.5,6.0,1.0
12286,1.58324695548e7,-6.9422301365e6,1.60324695548e7,-7.1422301365e6,0.01078582434514638,0.01078582434514638,1,2.0,2.0,NaN
12434,1.62324695548e7,-6.9422301365e6,1.64324695548e7,-7.1422301365e6,0.002571110764692238,0.002571110764692238,2,4.0,4.0,2.8284271247461903
12508,1.64324695548e7,-6.9422301365e6,1.66324695548e7,-7.1422301365e6,0.001796847220576034,0.001796847220576034,1,4.0,4.0,NaN
12730,1.70324695548e7,-6.9422301365e6,1.72324695548e7,-7.1422301365e6,0.0014439204230615723,0.0014439204230615723,2,2.5,2.5,0.7071067811865476
